symbol,date,actual,pred,pUp,conf,ret1d,sum_up_contrib,sum_down_contrib,net_margin,wrong_side_power,right_side_power,margin_wrong_minus_right,wrong_type,high_conf_wrong,regime_flags,top_misleading,why,raw_stochK,score_stochK,w_stochK,contrib_stochK,reason_stochK,raw_MACD,score_MACD,w_MACD,contrib_MACD,reason_MACD,raw_RSI,score_RSI,w_RSI,contrib_RSI,reason_RSI,raw_OBV,score_OBV,w_OBV,contrib_OBV,reason_OBV,raw_volZ,score_volZ,w_volZ,contrib_volZ,reason_volZ,raw_pctB,score_pctB,w_pctB,contrib_pctB,reason_pctB,raw_deltaATRpct,score_deltaATRpct,w_deltaATRpct,contrib_deltaATRpct,reason_deltaATRpct,raw_gapNorm,score_gapNorm,w_gapNorm,contrib_gapNorm,reason_gapNorm,raw_atrPct,score_atrPct,w_atrPct,contrib_atrPct,reason_atrPct
AAPL,2024-02-02,1,-1,0.139607,0.720787,0.009847,0.5925,-1.343,-0.7507,1.343,0.5925,0.7507,gap_reversal,1,,gapNorm|OBV|MACD,"Called DOWN (pUp=0.140, conf=0.721) but next day was UP (ret1d=0.0098). Wrong-side power=1.343, right-side power=0.5925, margin=0.7507. Culprits: gapNorm→-1.000 [gapNorm=-3.746 ≤ -0.5 → gap-down continuation bias]; OBV→-0.2500 [OBV sign − (sell-volume bias)]; MACD→-0.0564 [MACD/ATR=-0.1128 (bearish momentum)]. Top pushes toward UP: volZ=2.947 (w=1.000, c=0.5000), pctB=0.3628 (w=1.000, c=0.0907), deltaATRpct=0.0035 (w=1.000, c=0.0018). Top pushes toward DOWN: gapNorm=-3.746 (w=1.000, c=1.000), OBV=-105212400 (w=1.000, c=0.2500), MACD=-0.1128 (w=1.000, c=0.0564). Gates: atr_pass:PASS, minConf_pass:PASS.",38.52892132061085,-0.036777,1.000000,-0.036777,stochK=38.53 (≤40 down-bias),-0.11278027659747476,-0.056390,1.000000,-0.056390,MACD/ATR=-0.1128 (bearish momentum),43.33814827187831,0.000000,1.000000,0.000000,RSI=43.34 (neutral),-105212400,-0.250000,1.000000,-0.250000,OBV sign − (sell-volume bias),2.9470949248052185,0.500000,1.000000,0.500000,volZ=2.947,0.3627649502403033,0.090691,1.000000,0.090691,pctB=0.3628 (mid),0.003519394216635493,0.001760,1.000000,0.001760,ΔATR%=0.0035 rising vol → continuation amplification,-3.7461200776707115,-1.000000,1.000000,-1.000000,gapNorm=-3.746 ≤ -0.5 → gap-down continuation bias,0.021225311142026207,0.000000,1.000000,0.000000,atrPct=0.0212
AAPL,2024-02-06,1,-1,0.481564,0.036872,0.000581,0.3853,-0.1909,0.1944,0.1909,0.3853,-0.1944,policy_error,0,,volZ|MACD|deltaATRpct,"Called DOWN (pUp=0.482, conf=0.037) but next day was UP (ret1d=0.0006). Wrong-side power=0.1909, right-side power=0.3853, margin=-0.1944. Culprits: volZ→-0.1574 [volZ=-0.6297]; MACD→-0.0329 [MACD/ATR=-0.0658 (bearish momentum)]; deltaATRpct→-0.0006 [ΔATR%=-0.0011 falling vol → mean-revert bias]. Top pushes toward UP: OBV=7947200 (w=1.000, c=0.2500), pctB=0.5412 (w=1.000, c=0.1353). Top pushes toward DOWN: volZ=-0.6297 (w=1.000, c=0.1574), MACD=-0.0658 (w=1.000, c=0.0329), deltaATRpct=-0.0011 (w=1.000, c=0.0006). Gates: atr_pass:PASS, minConf_pass:BLOCK.",58.669002843318204,0.000000,1.000000,0.000000,stochK=58.67 (neutral),-0.06575295339320006,-0.032876,1.000000,-0.032876,MACD/ATR=-0.0658 (bearish momentum),50.58953496191102,0.000000,1.000000,0.000000,RSI=50.59 (neutral),7947200,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.6297374390065772,-0.157434,1.000000,-0.157434,volZ=-0.6297,0.5412222214312095,0.135306,1.000000,0.135306,pctB=0.5412 (mid),-0.001115825922138821,-0.000558,1.000000,-0.000558,ΔATR%=-0.0011 falling vol → mean-revert bias,-0.43690968533136587,0.000000,1.000000,0.000000,gapNorm=-0.4369 (neutral),0.019522645326958427,0.000000,1.000000,0.000000,atrPct=0.0195
AAPL,2024-02-07,-1,1,0.646130,0.292259,-0.005755,0.5917,-0.0249,0.5668,0.5917,0.0249,0.5668,gap_reversal,0,,OBV|gapNorm|pctB,"Called UP (pUp=0.646, conf=0.292) but next day was DOWN (ret1d=-0.0058). Wrong-side power=0.5917, right-side power=0.0249, margin=0.5668. Culprits: OBV→0.2500 [OBV sign + (buy-volume bias)]; gapNorm→0.2079 [gapNorm=0.7079 ≥ 0.5 → gap-up continuation bias]; pctB→0.1338 [pctB=0.5352 (mid)]. Top pushes toward UP: OBV=61386200 (w=1.000, c=0.2500), gapNorm=0.7079 (w=1.000, c=0.2079), pctB=0.5352 (w=1.000, c=0.1338). Top pushes toward DOWN: MACD=-0.0356 (w=1.000, c=0.0178), volZ=-0.0267 (w=1.000, c=0.0067), deltaATRpct=-0.0009 (w=1.000, c=0.0004). Gates: atr_pass:PASS, minConf_pass:BLOCK.",59.311154501207874,0.000000,1.000000,0.000000,stochK=59.31 (neutral),-0.03555222706348341,-0.017776,1.000000,-0.017776,MACD/ATR=-0.0356 (bearish momentum),50.81418453268422,0.000000,1.000000,0.000000,RSI=50.81 (neutral),61386200,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.02670277790067058,-0.006676,1.000000,-0.006676,volZ=-0.0267,0.5352483044220296,0.133812,1.000000,0.133812,pctB=0.5352 (mid),-0.0008952294850602532,-0.000448,1.000000,-0.000448,ΔATR%=-0.0009 falling vol → mean-revert bias,0.7078691581025698,0.207869,1.000000,0.207869,gapNorm=0.7079 ≥ 0.5 → gap-up continuation bias,0.018627415841898174,0.000000,1.000000,0.000000,atrPct=0.0186
AAPL,2024-02-08,1,-1,0.468178,0.063644,0.002814,0.3637,-0.2066,0.1571,0.2066,0.3637,-0.1571,policy_error,0,,volZ|MACD|deltaATRpct,"Called DOWN (pUp=0.468, conf=0.064) but next day was UP (ret1d=0.0028). Wrong-side power=0.2066, right-side power=0.3637, margin=-0.1571. Culprits: volZ→-0.1893 [volZ=-0.7571]; MACD→-0.0169 [MACD/ATR=-0.0339 (bearish momentum)]; deltaATRpct→-0.0004 [ΔATR%=-0.0008 falling vol → mean-revert bias]. Top pushes toward UP: OBV=20424200 (w=1.000, c=0.2500), pctB=0.4549 (w=1.000, c=0.1137). Top pushes toward DOWN: volZ=-0.7571 (w=1.000, c=0.1893), MACD=-0.0339 (w=1.000, c=0.0169), deltaATRpct=-0.0008 (w=1.000, c=0.0004). Gates: atr_pass:PASS, minConf_pass:BLOCK.",52.948072030727786,0.000000,1.000000,0.000000,stochK=52.95 (neutral),-0.03386382718249769,-0.016932,1.000000,-0.016932,MACD/ATR=-0.0339 (bearish momentum),48.46287164864084,0.000000,1.000000,0.000000,RSI=48.46 (neutral),20424200,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.7570525017690187,-0.189263,1.000000,-0.189263,volZ=-0.7571,0.4548704296522237,0.113718,1.000000,0.113718,pctB=0.4549 (mid),-0.0008396722325102988,-0.000420,1.000000,-0.000420,ΔATR%=-0.0008 falling vol → mean-revert bias,-0.010561360051830615,0.000000,1.000000,0.000000,gapNorm=-0.0106 (neutral),0.017787743609387875,0.000000,1.000000,0.000000,atrPct=0.0178
AAPL,2024-02-09,-1,1,0.542895,0.085789,-0.009002,0.3698,-0.1370,0.2328,0.3698,0.1370,0.2328,features_agreed_with_wrong_call,0,,OBV|pctB,"Called UP (pUp=0.543, conf=0.086) but next day was DOWN (ret1d=-0.0090). Wrong-side power=0.3698, right-side power=0.1370, margin=0.2328. Culprits: OBV→0.2500 [OBV sign + (buy-volume bias)]; pctB→0.1198 [pctB=0.4792 (mid)]. Top pushes toward UP: OBV=65579400 (w=1.000, c=0.2500), pctB=0.4792 (w=1.000, c=0.1198). Top pushes toward DOWN: volZ=-0.5050 (w=1.000, c=0.1263), MACD=-0.0204 (w=1.000, c=0.0102), deltaATRpct=-0.0010 (w=1.000, c=0.0005). Gates: atr_pass:PASS, minConf_pass:BLOCK.",56.04205117972764,0.000000,1.000000,0.000000,stochK=56.04 (neutral),-0.02038461707375825,-0.010192,1.000000,-0.010192,MACD/ATR=-0.0204 (bearish momentum),49.68209296054612,0.000000,1.000000,0.000000,RSI=49.68 (neutral),65579400,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.505029702798519,-0.126257,1.000000,-0.126257,volZ=-0.5050,0.4792018119988524,0.119800,1.000000,0.119800,pctB=0.4792 (mid),-0.0010099645824024964,-0.000505,1.000000,-0.000505,ΔATR%=-0.0010 falling vol → mean-revert bias,0.17522650776957693,0.000000,1.000000,0.000000,gapNorm=0.1752 (neutral),0.01677777902698538,0.000000,1.000000,0.000000,atrPct=0.0168
AAPL,2024-02-20,1,-1,0.139652,0.720697,0.004186,0.0211,-1.032,-1.011,1.032,0.0211,1.011,features_agreed_with_wrong_call,1,,stochK|OBV|MACD,"Called DOWN (pUp=0.140, conf=0.721) but next day was UP (ret1d=0.0042). Wrong-side power=1.032, right-side power=0.0211, margin=1.011. Culprits: stochK→-0.5398 [stochK=18.41 (<20 oversold) → down-bias w/ rebound risk]; OBV→-0.2500 [OBV sign − (sell-volume bias)]; MACD→-0.1212 [MACD/ATR=-0.2424 (bearish momentum)]. Top pushes toward UP: pctB=0.0846 (w=1.000, c=0.0211). Top pushes toward DOWN: stochK=18.41 (w=1.000, c=0.5398), OBV=-256215100 (w=1.000, c=0.2500), MACD=-0.2424 (w=1.000, c=0.1212). Gates: atr_pass:PASS, minConf_pass:PASS.",18.406350572721184,-0.539841,1.000000,-0.539841,stochK=18.41 (<20 oversold) → down-bias w/ rebound risk,-0.2424465439456662,-0.121223,1.000000,-0.121223,MACD/ATR=-0.2424 (bearish momentum),35.22513061870913,-0.119372,1.000000,-0.119372,RSI=35.23 (bearish),-256215100,-0.250000,1.000000,-0.250000,OBV sign − (sell-volume bias),-0.007208271565843718,-0.001802,1.000000,-0.001802,volZ=-0.0072,0.08459422022756984,0.021149,1.000000,0.021149,pctB=0.0846 (lower band) → oversold/mean-revert risk,-0.0004334766925297648,-0.000217,1.000000,-0.000217,ΔATR%=-0.0004 falling vol → mean-revert bias,-0.28523080435772785,0.000000,1.000000,0.000000,gapNorm=-0.2852 (neutral),0.01666054895648003,0.000000,1.000000,0.000000,atrPct=0.0167
AAPL,2024-02-21,1,-1,0.199762,0.600475,0.011244,0.0398,-0.9634,-0.9236,0.9634,0.0398,0.9236,features_agreed_with_wrong_call,1,,stochK|OBV|volZ,"Called DOWN (pUp=0.200, conf=0.600) but next day was UP (ret1d=0.0112). Wrong-side power=0.9634, right-side power=0.0398, margin=0.9236. Culprits: stochK→-0.3496 [stochK=26.02 (≤40 down-bias)]; OBV→-0.2500 [OBV sign − (sell-volume bias)]; volZ→-0.1891 [volZ=-0.7562]. Top pushes toward UP: pctB=0.1593 (w=1.000, c=0.0398). Top pushes toward DOWN: stochK=26.02 (w=1.000, c=0.3496), OBV=-214843700 (w=1.000, c=0.2500), volZ=-0.7562 (w=1.000, c=0.1891). Gates: atr_pass:PASS, minConf_pass:PASS.",26.017004493582906,-0.349575,1.000000,-0.349575,stochK=26.02 (≤40 down-bias),-0.23599583478889913,-0.117998,1.000000,-0.117998,MACD/ATR=-0.2360 (bearish momentum),37.74081178980505,-0.056480,1.000000,-0.056480,RSI=37.74 (bearish),-214843700,-0.250000,1.000000,-0.250000,OBV sign − (sell-volume bias),-0.7562346374460603,-0.189059,1.000000,-0.189059,volZ=-0.7562,0.159333588176136,0.039833,1.000000,0.039833,pctB=0.1593 (lower band) → oversold/mean-revert risk,-0.0006507677445396591,-0.000325,1.000000,-0.000325,ΔATR%=-0.0007 falling vol → mean-revert bias,0.20929989420708228,0.000000,1.000000,0.000000,gapNorm=0.2093 (neutral),0.016009781211940372,0.000000,1.000000,0.000000,atrPct=0.0160
AAPL,2024-02-26,1,-1,0.193939,0.612121,0.008114,0.0276,-1.348,-1.320,1.348,0.0276,1.320,features_agreed_with_wrong_call,1,,stochK|OBV|volZ,"Called DOWN (pUp=0.194, conf=0.612) but next day was UP (ret1d=0.0081). Wrong-side power=1.348, right-side power=0.0276, margin=1.320. Culprits: stochK→-0.7376 [stochK=10.50 (<20 oversold) → down-bias w/ rebound risk]; OBV→-0.2500 [OBV sign − (sell-volume bias)]; volZ→-0.2128 [volZ=-0.8512]. Top pushes toward UP: pctB=0.1105 (w=1.000, c=0.0276). Top pushes toward DOWN: stochK=10.50 (w=1.000, c=0.7376), OBV=-248538600 (w=1.000, c=0.2500), volZ=-0.8512 (w=1.000, c=0.2128). Gates: atr_pass:PASS, minConf_pass:PASS.",10.497767798578517,-0.737556,1.000000,-0.737556,stochK=10.50 (<20 oversold) → down-bias w/ rebound risk,-0.16637333405848254,-0.083187,1.000000,-0.083187,MACD/ATR=-0.1664 (bearish momentum),37.44287593262599,-0.063928,1.000000,-0.063928,RSI=37.44 (bearish),-248538600,-0.250000,1.000000,-0.250000,OBV sign − (sell-volume bias),-0.8512182966772363,-0.212805,1.000000,-0.212805,volZ=-0.8512,0.11053149477232838,0.027633,1.000000,0.027633,pctB=0.1105 (lower band) → oversold/mean-revert risk,-0.00044280914167550353,-0.000221,1.000000,-0.000221,ΔATR%=-0.0004 falling vol → mean-revert bias,-0.15340717331941978,0.000000,1.000000,0.000000,gapNorm=-0.1534 (neutral),0.015293294665836493,0.000000,1.000000,0.000000,atrPct=0.0153
AAPL,2024-03-07,1,-1,0.039819,0.920363,0.010237,0.1685,-1.839,-1.671,1.839,0.1685,1.671,features_agreed_with_wrong_call,1,,stochK|RSI|OBV,"Called DOWN (pUp=0.040, conf=0.920) but next day was UP (ret1d=0.0102). Wrong-side power=1.839, right-side power=0.1685, margin=1.671. Culprits: stochK→-0.9230 [stochK=3.082 (<20 oversold) → down-bias w/ rebound risk]; RSI→-0.4495 [RSI=22.02 (bearish)]; OBV→-0.2500 [OBV sign − (sell-volume bias)]. Top pushes toward UP: volZ=0.6740 (w=1.000, c=0.1685). Top pushes toward DOWN: stochK=3.082 (w=1.000, c=0.9230), RSI=22.02 (w=1.000, c=0.4495), OBV=-770414600 (w=1.000, c=0.2500). Gates: atr_pass:PASS, minConf_pass:PASS.",3.081540078552857,-0.922961,1.000000,-0.922961,stochK=3.082 (<20 oversold) → down-bias w/ rebound risk,-0.4198834826726078,-0.209942,1.000000,-0.209942,MACD/ATR=-0.4199 (bearish momentum),22.0183896733477,-0.449540,1.000000,-0.449540,RSI=22.02 (bearish),-770414600,-0.250000,1.000000,-0.250000,OBV sign − (sell-volume bias),0.6739866970197724,0.168497,1.000000,0.168497,volZ=0.6740,-0.025787516765071624,-0.006447,1.000000,-0.006447,pctB=-0.0258 (lower band) → oversold/mean-revert risk,-0.0010126536957202684,-0.000506,1.000000,-0.000506,ΔATR%=-0.0010 falling vol → mean-revert bias,0.01773816234802439,0.000000,1.000000,0.000000,gapNorm=0.0177 (neutral),0.019933298800486558,0.000000,1.000000,0.000000,atrPct=0.0199
AAPL,2024-03-08,1,-1,0.072538,0.854924,0.011832,0.2460,-1.393,-1.147,1.393,0.2460,1.147,features_agreed_with_wrong_call,1,,stochK|RSI|OBV,"Called DOWN (pUp=0.073, conf=0.855) but next day was UP (ret1d=0.0118). Wrong-side power=1.393, right-side power=0.2460, margin=1.147. Culprits: stochK→-0.6616 [stochK=13.53 (<20 oversold) → down-bias w/ rebound risk]; RSI→-0.3049 [RSI=27.80 (bearish)]; OBV→-0.2500 [OBV sign − (sell-volume bias)]. Top pushes toward UP: volZ=0.8827 (w=1.000, c=0.2207), pctB=0.0996 (w=1.000, c=0.0249), deltaATRpct=0.0009 (w=1.000, c=0.0004). Top pushes toward DOWN: stochK=13.53 (w=1.000, c=0.6616), RSI=27.80 (w=1.000, c=0.3049), OBV=-694147600 (w=1.000, c=0.2500). Gates: atr_pass:PASS, minConf_pass:PASS.",13.534694178606332,-0.661633,1.000000,-0.661633,stochK=13.53 (<20 oversold) → down-bias w/ rebound risk,-0.35308857351357104,-0.176544,1.000000,-0.176544,MACD/ATR=-0.3531 (bearish momentum),27.802288666044802,-0.304943,1.000000,-0.304943,RSI=27.80 (bearish),-694147600,-0.250000,1.000000,-0.250000,OBV sign − (sell-volume bias),0.882660601893543,0.220665,1.000000,0.220665,volZ=0.8827,0.09961806318107917,0.024905,1.000000,0.024905,pctB=0.0996 (lower band) → oversold/mean-revert risk,0.000884541380888313,0.000442,1.000000,0.000442,ΔATR%=0.0009 rising vol → continuation amplification,0,0.000000,1.000000,0.000000,gapNorm=0.0000 (neutral),0.02081784018137487,0.000000,1.000000,0.000000,atrPct=0.0208
AAPL,2024-03-11,1,-1,0.226125,0.547749,0.002779,0.8645,-0.8881,-0.0236,0.8881,0.8645,0.0236,calibration_miss,1,,stochK|OBV|RSI,"Called DOWN (pUp=0.226, conf=0.548) but next day was UP (ret1d=0.0028). Wrong-side power=0.8881, right-side power=0.8645, margin=0.0236. Culprits: stochK→-0.3565 [stochK=25.74 (≤40 down-bias)]; OBV→-0.2500 [OBV sign − (sell-volume bias)]; RSI→-0.1510 [RSI=33.96 (bearish)]. Top pushes toward UP: gapNorm=1.294 (w=1.000, c=0.7944), pctB=0.2128 (w=1.000, c=0.0532), volZ=0.0674 (w=1.000, c=0.0168). Top pushes toward DOWN: stochK=25.74 (w=1.000, c=0.3565), OBV=-634008100 (w=1.000, c=0.2500), RSI=33.96 (w=1.000, c=0.1510). Gates: atr_pass:PASS, minConf_pass:PASS.",25.74016706311888,-0.356496,1.000000,-0.356496,stochK=25.74 (≤40 down-bias),-0.26112501568823315,-0.130563,1.000000,-0.130563,MACD/ATR=-0.2611 (bearish momentum),33.96140317615813,-0.150965,1.000000,-0.150965,RSI=33.96 (bearish),-634008100,-0.250000,1.000000,-0.250000,OBV sign − (sell-volume bias),0.06737378492550129,0.016843,1.000000,0.016843,volZ=0.0674,0.21282487773246483,0.053206,1.000000,0.053206,pctB=0.2128 (mid),-0.00016950240677100423,-0.000085,1.000000,-0.000085,ΔATR%=-0.0002 falling vol → mean-revert bias,1.2944454806840477,0.794445,1.000000,0.794445,gapNorm=1.294 ≥ 0.5 → gap-up continuation bias,0.020648337774603866,0.000000,1.000000,0.000000,atrPct=0.0206
AAPL,2024-03-13,1,-1,0.169583,0.660834,0.010927,0.0489,-1.195,-1.147,1.195,0.0489,1.147,features_agreed_with_wrong_call,1,,stochK|OBV|RSI,"Called DOWN (pUp=0.170, conf=0.661) but next day was UP (ret1d=0.0109). Wrong-side power=1.195, right-side power=0.0489, margin=1.147. Culprits: stochK→-0.6012 [stochK=15.95 (<20 oversold) → down-bias w/ rebound risk]; OBV→-0.2500 [OBV sign − (sell-volume bias)]; RSI→-0.1966 [RSI=32.14 (bearish)]. Top pushes toward UP: pctB=0.1955 (w=1.000, c=0.0489). Top pushes toward DOWN: stochK=15.95 (w=1.000, c=0.6012), OBV=-626671400 (w=1.000, c=0.2500), RSI=32.14 (w=1.000, c=0.1966). Gates: atr_pass:PASS, minConf_pass:PASS.",15.95166970920691,-0.601208,1.000000,-0.601208,stochK=15.95 (<20 oversold) → down-bias w/ rebound risk,-0.14628195213854103,-0.073141,1.000000,-0.073141,MACD/ATR=-0.1463 (bearish momentum),32.137363311111926,-0.196566,1.000000,-0.196566,RSI=32.14 (bearish),-626671400,-0.250000,1.000000,-0.250000,OBV sign − (sell-volume bias),-0.29694359931026637,-0.074236,1.000000,-0.074236,volZ=-0.2969,0.19553263388538752,0.048883,1.000000,0.048883,pctB=0.1955 (lower band) → oversold/mean-revert risk,-0.0005503718419574907,-0.000275,1.000000,-0.000275,ΔATR%=-0.0006 falling vol → mean-revert bias,-0.2655379936634117,0.000000,1.000000,0.000000,gapNorm=-0.2655 (neutral),0.019619735104444567,0.000000,1.000000,0.000000,atrPct=0.0196
AAPL,2024-03-15,1,-1,0.304275,0.391449,0.006372,0.5763,-1.222,-0.6462,1.222,0.5763,0.6462,gap_reversal,0,,gapNorm|stochK|OBV,"Called DOWN (pUp=0.304, conf=0.391) but next day was UP (ret1d=0.0064). Wrong-side power=1.222, right-side power=0.5763, margin=0.6462. Culprits: gapNorm→-0.5578 [gapNorm=-1.058 ≤ -0.5 → gap-down continuation bias]; stochK→-0.3309 [stochK=26.77 (≤40 down-bias)]; OBV→-0.2500 [OBV sign − (sell-volume bias)]. Top pushes toward UP: volZ=3.233 (w=1.000, c=0.5000), pctB=0.3053 (w=1.000, c=0.0763). Top pushes toward DOWN: gapNorm=-1.058 (w=1.000, c=0.5578), stochK=26.77 (w=1.000, c=0.3309), OBV=-675510600 (w=1.000, c=0.2500). Gates: atr_pass:PASS, minConf_pass:BLOCK.",26.76598564110678,-0.330850,1.000000,-0.330850,stochK=26.77 (≤40 down-bias),-0.015095271006536938,-0.007548,1.000000,-0.007548,MACD/ATR=-0.0151 (bearish momentum),36.957001462919244,-0.076075,1.000000,-0.076075,RSI=36.96 (bearish),-675510600,-0.250000,1.000000,-0.250000,OBV sign − (sell-volume bias),3.232692935563272,0.500000,1.000000,0.500000,volZ=3.233,0.30525531722858,0.076314,1.000000,0.076314,pctB=0.3053 (mid),-0.00043944313734488663,-0.000220,1.000000,-0.000220,ΔATR%=-0.0004 falling vol → mean-revert bias,-1.0578045266212088,-0.557805,1.000000,-0.557805,gapNorm=-1.058 ≤ -0.5 → gap-down continuation bias,0.018831391192698516,0.000000,1.000000,0.000000,atrPct=0.0188
AAPL,2024-03-18,1,-1,0.469809,0.060383,0.013585,1.330,-0.4026,0.9271,0.4026,1.330,-0.9271,policy_error,0,,OBV|stochK,"Called DOWN (pUp=0.470, conf=0.060) but next day was UP (ret1d=0.0136). Wrong-side power=0.4026, right-side power=1.330, margin=-0.9271. Culprits: OBV→-0.2500 [OBV sign − (sell-volume bias)]; stochK→-0.1526 [stochK=33.89 (≤40 down-bias)]. Top pushes toward UP: gapNorm=1.709 (w=1.000, c=1.000), volZ=0.8432 (w=1.000, c=0.2108), pctB=0.3741 (w=1.000, c=0.0935). Top pushes toward DOWN: OBV=-599906400 (w=1.000, c=0.2500), stochK=33.89 (w=1.000, c=0.1526). Gates: atr_pass:PASS, minConf_pass:BLOCK.",33.894998121081464,-0.152625,1.000000,-0.152625,stochK=33.89 (≤40 down-bias),0.04950630379938509,0.024753,1.000000,0.024753,MACD/ATR=0.0495 (bullish momentum),40.18994238980677,0.000000,1.000000,0.000000,RSI=40.19 (neutral),-599906400,-0.250000,1.000000,-0.250000,OBV sign − (sell-volume bias),0.8432335984062903,0.210808,1.000000,0.210808,volZ=0.8432,0.37414820244368546,0.093537,1.000000,0.093537,pctB=0.3741 (mid),0.001292483759107177,0.000646,1.000000,0.000646,ΔATR%=0.0013 rising vol → continuation amplification,1.7089632084791528,1.000000,1.000000,1.000000,gapNorm=1.709 ≥ 0.5 → gap-up continuation bias,0.020123874951805693,0.000000,1.000000,0.000000,atrPct=0.0201
AAPL,2024-03-20,-1,1,0.679459,0.358917,-0.040857,0.5898,-0.3256,0.2641,0.5898,0.3256,0.2641,features_agreed_with_wrong_call,0,,stochK|pctB|MACD,"Called UP (pUp=0.679, conf=0.359) but next day was DOWN (ret1d=-0.0409). Wrong-side power=0.5898, right-side power=0.3256, margin=0.2641. Culprits: stochK→0.3075 [stochK=72.30 (≥60 up-bias)]; pctB→0.1604 [pctB=0.6416 (mid)]; MACD→0.1219 [MACD/ATR=0.2437 (bullish momentum)]. Top pushes toward UP: stochK=72.30 (w=1.000, c=0.3075), pctB=0.6416 (w=1.000, c=0.1604), MACD=0.2437 (w=1.000, c=0.1219). Top pushes toward DOWN: OBV=-491268100 (w=1.000, c=0.2500), volZ=-0.3021 (w=1.000, c=0.0755), deltaATRpct=-0.0002 (w=1.000, c=0.0001). Gates: atr_pass:PASS, minConf_pass:BLOCK.",72.3010749425357,0.307527,1.000000,0.307527,stochK=72.30 (≥60 up-bias),0.24370630684757597,0.121853,1.000000,0.121853,MACD/ATR=0.2437 (bullish momentum),52.47584288709095,0.000000,1.000000,0.000000,RSI=52.48 (neutral),-491268100,-0.250000,1.000000,-0.250000,OBV sign − (sell-volume bias),-0.3020915304979448,-0.075523,1.000000,-0.075523,volZ=-0.3021,0.6415578530897226,0.160389,1.000000,0.160389,pctB=0.6416 (mid),-0.00023434780017131743,-0.000117,1.000000,-0.000117,ΔATR%=-0.0002 falling vol → mean-revert bias,-0.20445286608810065,0.000000,1.000000,0.000000,gapNorm=-0.2045 (neutral),0.019683476548820994,0.000000,1.000000,0.000000,atrPct=0.0197
AAPL,2024-03-21,1,-1,0.270675,0.458650,0.005310,0.6488,-1.078,-0.4292,1.078,0.6488,0.4292,gap_reversal,1,,gapNorm|stochK|OBV,"Called DOWN (pUp=0.271, conf=0.459) but next day was UP (ret1d=0.0053). Wrong-side power=1.078, right-side power=0.6488, margin=0.4292. Culprits: gapNorm→-0.4067 [gapNorm=-0.9067 ≤ -0.5 → gap-down continuation bias]; stochK→-0.4020 [stochK=23.92 (≤40 down-bias)]; OBV→-0.2500 [OBV sign − (sell-volume bias)]. Top pushes toward UP: volZ=2.270 (w=1.000, c=0.5000), MACD=0.1487 (w=1.000, c=0.0744), pctB=0.2895 (w=1.000, c=0.0724). Top pushes toward DOWN: gapNorm=-0.9067 (w=1.000, c=0.4067), stochK=23.92 (w=1.000, c=0.4020), OBV=-597449400 (w=1.000, c=0.2500). Gates: atr_pass:PASS, minConf_pass:BLOCK.",23.920192940144705,-0.401995,1.000000,-0.401995,stochK=23.92 (≤40 down-bias),0.14871939197430656,0.074360,1.000000,0.074360,MACD/ATR=0.1487 (bullish momentum),39.22722229056231,-0.019319,1.000000,-0.019319,RSI=39.23 (bearish),-597449400,-0.250000,1.000000,-0.250000,OBV sign − (sell-volume bias),2.2699843831628472,0.500000,1.000000,0.500000,volZ=2.270,0.2895499811935729,0.072387,1.000000,0.072387,pctB=0.2895 (mid),0.004194297762957426,0.002097,1.000000,0.002097,ΔATR%=0.0042 rising vol → continuation amplification,-0.9066967783005642,-0.406697,1.000000,-0.406697,gapNorm=-0.9067 ≤ -0.5 → gap-down continuation bias,0.02387777431177842,0.000000,1.000000,0.000000,atrPct=0.0239
